time,buy_volume,sell_volume,total_volume,price,OI,OI_rolling_sum,VPIN,CDF
2025-01-01 00:00:00,17363.674484166793,13713.21443038967,31076.88891455646,705.2950000000001,3650.460053777124,,,
2025-01-01 05:20:00,14862.346286233666,16214.542628322817,31076.888914556483,708.575,1352.1963420891516,,,
2025-01-01 11:10:00,15705.237657044503,15371.651257511952,31076.888914556454,706.7049999999999,333.5863995325508,,,
2025-01-01 15:35:00,17485.92783429568,13590.96108026079,31076.888914556468,708.685,3894.966754034889,,,
2025-01-01 21:02:00,16637.75586926183,14439.133045294637,31076.888914556468,702.1600000000001,2198.6228239671927,,,
2025-01-02 00:24:00,15534.169648179528,15542.719266376946,31076.888914556475,703.115,8.549618197417658,,,
2025-01-02 01:07:00,15295.209736882156,15781.679177674314,31076.888914556468,702.47,486.4694407921579,,,
2025-01-02 03:52:00,16015.373276724466,15061.515637832,31076.888914556468,703.8399999999999,953.8576388924648,,,
2025-01-02 06:29:00,18165.976934792,12910.911979764476,31076.888914556475,712.0450000000001,5255.064955027525,,,
2025-01-02 09:34:00,16616.85185070874,14460.03706384774,31076.88891455648,713.89,2156.8147868609994,,,
2025-01-02 12:04:00,15161.598302799113,15915.29061175735,31076.88891455646,711.33,753.692308958236,,,
2025-01-02 14:53:00,12469.839357222216,18607.049557334234,31076.88891455645,701.95,6137.210200112018,,,
2025-01-02 16:02:00,16563.9336882731,14512.955226283346,31076.888914556446,704.6800000000001,2050.9784619897546,,,
2025-01-02 18:08:00,15453.861913067782,15623.027001488674,31076.888914556454,704.46,169.16508842089206,,,
2025-01-03 00:49:00,15616.482181458536,15460.406733097943,31076.88891455648,703.99,156.07544836059242,,,
2025-01-03 05:06:00,13093.906870391647,17982.982044164837,31076.888914556483,700.015,4889.07517377319,,,
2025-01-03 08:29:00,16356.228298953905,14720.660615602565,31076.888914556468,700.325,1635.5676833513407,,,
2025-01-03 10:14:00,20731.458538577615,10345.430375978838,31076.888914556454,704.9,10386.028162598777,,,
2025-01-03 12:04:00,18174.629865301365,12902.259049255084,31076.88891455645,707.985,5272.370816046281,,,
2025-01-03 14:31:00,19074.056340586725,12002.832573969745,31076.888914556468,710.505,7071.22376661698,,,
2025-01-03 16:00:00,17873.96534887711,13202.923565679366,31076.888914556475,712.84,4671.041783197745,,,
2025-01-03 17:00:00,15279.604589464307,15797.28432509216,31076.888914556468,713.645,517.679735627853,,,
2025-01-03 19:32:00,17156.620661901758,13920.268252654692,31076.88891455645,713.3,3236.352409247065,,,
2025-01-03 23:17:00,16872.589118636617,14204.299795919847,31076.888914556464,717.9300000000001,2668.2893227167697,,,
2025-01-04 01:23:00,15753.736863648533,15323.15205090793,31076.88891455646,720.025,430.5848127406043,,,
2025-01-04 04:57:00,15190.646443294962,15886.242471261525,31076.888914556486,714.165,695.5960279665633,,,
2025-01-04 10:49:00,17047.86304461735,14029.025869939136,31076.888914556483,709.86,3018.8371746782123,,,
2025-01-04 15:37:00,15934.271698514718,15142.617216041752,31076.888914556468,714.345,791.6544824729663,,,
2025-01-04 20:46:00,14479.937252270798,16596.95166228569,31076.88891455649,710.8,2117.014410014892,,,
2025-01-05 02:31:00,16176.589530322535,14900.299384233935,31076.888914556468,707.905,1276.2901460886005,,,
2025-01-05 09:42:00,15267.13769152336,15809.751223033087,31076.888914556446,706.165,542.6135315097272,,,
2025-01-05 14:45:00,17076.57599721404,14000.31291734244,31076.888914556483,708.155,3076.2630798716,,,
2025-01-05 22:20:00,16773.409472391504,14303.479442164966,31076.888914556468,714.38,2469.9300302265383,,,
2025-01-06 02:48:00,15068.685752679186,16008.203161877293,31076.88891455648,712.87,939.5174091981062,,,
2025-01-06 07:16:00,17075.976315886408,14000.912598670051,31076.88891455646,715.8499999999999,3075.063717216357,,,
2025-01-06 09:49:00,18044.731158539373,13032.157756017083,31076.888914556454,717.5699999999999,5012.57340252229,,,
